,driver_id,score_WAPU,score_WADO,score_PACE PU Succeded,score_PACE DO Succeded,score_PACE PU vs DO,score_Online Rate,score_Cancelations,score_IAB,Total_Score,mensaje
0,370425,0.06619816068020128,0.0060579689991678955,0.22834101316435962,0.2743500174584642,0.34267915014065403,0.9976666666666667,0.0,1.0,1.0800403562238197,¡Excelente trabajo!
1,465779,0.10361677568295495,0.04079433574096391,0.24337403789798684,0.20783816109201272,0.38140347451797457,1.0,0.0,1.0,1.022973215068107,¡Excelente trabajo!
2,440895,0.1254001129730747,0.032375276736901784,0.2581479901766157,0.22195235713508607,0.387956890889655,0.996,0.0,1.0,0.9701673720886665,¡Excelente trabajo!
3,427199,0.10621576064053939,0.013037273474990327,0.2569448766670696,0.2997734681651434,0.35612154438710913,0.9987499999999999,0.0,1.0,0.966657076665148,¡Excelente trabajo!
4,653770,0.11251229105211402,0.023843113331045603,0.25201119152237494,0.29520856005598733,0.3538742214994593,0.988,0.0,1.0,0.9505506225390188,¡Excelente trabajo!
5,144250,0.06415929203539823,0.005871811491973918,0.3186028277389232,0.3476832710320379,0.38782971297869595,1.0,0.0,1.0,0.8758530847229709,¡Excelente trabajo!
6,545148,0.6132743362831858,0.02829145537041979,0.16712693407767693,0.0,0.40109044867860105,0.9995828118481436,0.0,1.0,0.7897996374382599,¡Excelente trabajo!
7,476245,0.15718584070796457,0.01441186563465131,0.3036497112248651,0.39318244722086493,0.35749992495794397,1.0,0.0,1.0,0.77407021025371,¡Excelente trabajo!
8,524684,0.07035398230088494,0.01988408891600259,0.33838987425427375,0.4961742443215429,0.34524199482492035,0.998,0.0,1.0,0.7279558153823755,Bien hecho.
9,649163,0.10240904621435594,0.009738691679058473,0.3217011078605451,0.5106304496518246,0.3257896236568989,0.9975,0.0,1.0,0.727231080937317,Bien hecho.
10,634083,0.153025591963645,0.015919224978591277,0.31663454944740255,0.4747609077108565,0.3358413167081599,0.9991666666666666,0.0,1.0,0.7029850758580113,Bien hecho.
11,647176,0.1427791376388627,0.02419303154374775,0.3313050549826181,0.44932853531754885,0.35798481463252524,1.0,0.0,1.0,0.6944094258846973,Bien hecho.
12,283943,0.25522928399034595,0.058608928342409085,0.30507679165785156,0.21179201828110691,0.43057137514083926,0.98375,0.038461538461538464,1.0,0.6840100641259088,Bien hecho.
13,499936,0.11218115564809991,0.039326334110111036,0.352165658114705,0.31815431188464505,0.4271311986553911,0.9958333333333332,0.07692307692307693,1.0,0.6699515979973041,Bien hecho.
14,379780,0.036946902654867254,0.011591108399740724,0.396645777789829,0.2388418650109227,0.49514219273028265,0.97375,0.0,0.875,0.6695821534143577,Bien hecho.
15,681641,0.18322271386430675,0.033067068288405076,0.32050568351107345,0.49246644161048203,0.3320063846099717,1.0,0.0,1.0,0.6387317081157611,Bien hecho.
16,472716,0.11474206777466002,0.008896064100763781,0.265062912092145,0.3378632690008099,0.3476988809290692,0.9986666666666667,0.0,0.7,0.6244034727692188,Bien hecho.
17,694272,0.1328795098706603,0.017240013960950398,0.3239317289581036,0.48800361681889765,0.3365923884076463,0.8966666666666666,0.0,1.0,0.5980194086504084,Bien hecho.
18,485491,0.20086166744294362,0.028309516308023263,0.35189345666476746,0.4125521972341405,0.3894907304655287,0.9979166666666667,0.025,1.0,0.5898090985512632,Bien hecho.
19,649155,0.11842790213430501,0.021435027665696996,0.39590225146368563,0.5425554088007235,0.3741473737404424,0.9986666666666667,0.0,1.0,0.546198702861813,Bien hecho.
20,471342,0.08849557522123892,0.023258474091585,0.6107562816421209,0.03091244572748305,0.7536119217211158,0.998,0.0,1.0,0.4909653015964561,Bien hecho.
21,483976,0.12440265486725662,0.0606626758683799,0.18335147473837346,0.1590353792257657,0.35139395546724983,0.9911111111111112,0.0,0.3333333333333333,0.4455983042774189,Bien hecho.
22,581593,0.18265020959478337,0.03798716870721815,0.34667826041016175,0.3522442508574608,0.4091068979992016,0.9936666666666666,0.025,0.8,0.439999879097841,Bien hecho.
23,593204,0.2264805990469707,0.03716076503661816,0.23805733474070798,0.3089884656583302,0.3369386962088629,0.98,0.0,0.6,0.43237413930851,Bien hecho.
24,678596,0.1708947885939036,0.020004829628499886,0.3441967904983393,0.41434828202279295,0.38245022847116006,0.9973333333333334,0.037037037037037035,0.8,0.4284013770816006,Bien hecho.
25,676735,0.14938895912347236,0.02412453905190397,0.41087930896067903,0.4799584335629189,0.41127393095247705,1.0,0.0,0.9,0.42437482834854856,Bien hecho.
26,650081,0.1225663716814159,0.024355539225711174,0.22513678048812027,0.2587377869210161,0.3462327157788561,0.998,0.0,0.4,0.42097080590488034,Bien hecho.
27,276993,0.21220307405682343,0.04948897580436391,0.3585628265912797,0.16105564141334905,0.4946607387564163,0.9891666666666666,0.043478260869565216,0.75,0.41971714917486913,Bien hecho.
28,364173,0.16568030973451325,0.028141323826590913,0.28384523779530685,0.24708240223547645,0.3991256175071239,0.7487499999999999,0.0,0.75,0.37487510890098863,Bien hecho.
29,649157,0.1302896218825422,0.023424853637992765,0.36433496152910605,0.47326021390885964,0.3756578196305815,0.9916666666666667,0.0,0.75,0.3746991960775845,Bien hecho.
30,590533,0.16154465004022522,0.024547915576245152,0.44284990089604614,0.5738910767782416,0.4003295128551794,1.0670833333333334,0.027777777777777776,0.875,0.311142499409618,Bien hecho.
31,585681,0.11529006882989182,0.02308054041001004,0.24343536872018212,0.20844532592830803,0.38121324083517755,1.0125,0.0,0.25,0.2910354552764305,Bien hecho.
32,593201,0.2028495575221239,0.02733061348991497,0.4366521792119598,0.5126870958007445,0.4194929614799853,0.988,0.0,0.9,0.2889875924952715,Bien hecho.
33,587522,0.1539331366764995,0.039609308473456104,0.33414635282072735,0.5551748590383666,0.3183665846525455,0.8843333333333334,0.0,0.8,0.2831030916717383,Bien hecho.
34,472433,0.20907079646017696,0.01889138238129735,0.45613577278868483,0.6159666220305235,0.3945762673408068,0.967,0.0,1.0,0.2723591589985105,Bien hecho.
35,593211,0.2948299953423381,0.01623577952010082,0.3702493214351961,0.5791909995609421,0.338532937037297,0.995,0.0,0.875,0.27096096710412587,Bien hecho.
36,472059,0.3673389586334636,0.02719281833650924,0.34059590368029163,0.4156052528894303,0.3789911711098128,0.9993333333333333,0.0,0.8,0.26960922868382575,Bien hecho.
37,593212,0.27570394207562343,0.029781072246851777,0.41924874864201855,0.3111203023612459,0.4850783613555631,0.9380000000000001,0.08,0.9,0.23706757331869743,Bien hecho.
38,382413,0.24611980939414566,0.020024871609116847,0.32471986110671003,0.2125315448799013,0.44642976426789,0.9824999999999999,0.0,0.5,0.23267414874223613,Bien hecho.
39,359781,0.4273129525341914,0.03642845506192438,0.32281309055847945,0.19770322938990628,0.4507394465766752,0.9633333333333333,0.0,0.7,0.22833615921215655,Bien hecho.
40,618510,0.2597345132743362,0.052386516813611464,0.3803560276337581,0.4546570558559268,0.3962049088545595,0.9812500000000001,0.0,0.75,0.18791097756780795,Bien hecho.
41,676737,0.14157280772325018,0.033246446236875934,0.36469748835551646,0.5201568413310327,0.35736741131934263,0.979,0.0,0.6,0.16195900503398208,Bien hecho.
42,480282,0.09805801376597834,0.04483293298254978,0.4912296645922539,0.5523983416618928,0.4486288921840543,0.9833333333333333,0.08888888888888889,0.9,0.15929659925771522,Bien hecho.
43,641356,0.20777325998564936,0.018423349570640526,0.3193057650229176,0.4688939841611259,0.34036320655560426,1.0,0.0,0.5,0.14524043470406234,Bien hecho.
44,644184,0.16201245493280889,0.050177298204140755,0.45323682445377617,0.7814593288520455,0.3265959807528689,1.0,0.0967741935483871,1.0,0.12974391925597273,Bien hecho.
45,657653,0.17218289085545718,0.05279673618789796,0.5425039473951998,0.8566157096984327,0.3702060221987134,1.2366666666666666,0.0,0.875,0.11736136033096556,Bien hecho.
46,472480,0.37053834808259584,0.03759484500705379,0.351865904170454,0.4603884742877579,0.37050712885542375,0.994,0.0,0.7,0.10310529959671455,Bien hecho.
47,475943,0.10651649235720033,0.04275607718624456,0.25861364334736536,0.2615769808252547,0.37263369472762387,0.9188888888888889,0.0,0.2222222222222222,0.09901422266742232,Bien hecho.
48,589766,0.18191820138722792,0.03700024422943552,0.41301277235849837,0.6011852536475458,0.36497729048096433,0.8366666666666667,0.045454545454545456,0.9,0.09311835910844934,Bien hecho.
49,676744,0.22186168469354306,0.039128463881580894,0.390264890835526,0.5645702316184087,0.3607860003957679,0.9956550802139037,0.037037037037037035,0.7,0.08200677175204008,Bien hecho.
50,622082,0.11085545722713863,0.03533000343157814,0.33181065682716065,0.5143125391434558,0.33264272559907826,0.83875,0.125,0.625,0.013798617771588417,Sigue mejorando.
51,465133,0.15372945638432362,0.0217769038450016,0.27434618450414494,0.33688839761355777,0.35571846437223026,0.9506666666666667,0.0,0.2,0.008207259947408507,Sigue mejorando.
52,457710,0.17644332069110827,0.025878456770285798,0.3396168553680084,0.426502390285011,0.3738668316011984,1.0,0.0,0.3333333333333333,-0.008974521382278666,Sigue mejorando.
53,280920,0.27342863626049463,0.04887505829283386,0.23604865499670544,0.2020850543781977,0.37766054612610234,0.9496666666666667,0.047619047619047616,0.2,-0.03605033100671495,Sigue mejorando.
54,457602,0.13484721990315576,0.024182194497820546,0.2191646832101949,0.13772903820183122,0.389286601698508,0.8553333333333334,0.0,0.0,-0.04987640417817707,Sigue mejorando.
55,653760,0.13066252092800762,0.023898417042886477,0.33983787175977853,0.4678756523421731,0.35764937204790626,0.996,0.030303030303030304,0.3,-0.05422686442378227,Sigue mejorando.
56,650079,0.29094221759500255,0.0915334220011259,0.44192491377132875,0.37216534455793693,0.4795273139449866,0.9993333333333333,0.0,0.6,-0.07675987853704735,Sigue mejorando.
57,371802,0.15539401601348501,0.026826225972144298,0.27886719659161124,0.2291422323015418,0.4021433981422077,0.9983333333333334,0.0,0.0,-0.09403973568765667,Sigue mejorando.
58,539244,0.11454405540592534,0.0362586846280219,0.2667988625040107,0.27555586897363793,0.37382315660815635,0.9713333333333334,0.0,0.0,-0.09564729478641887,Sigue mejorando.
59,685061,0.006637168141592919,0.005299881801197238,0.3651132176270513,0.27092461958589226,0.45649784477324307,1.0,0.0,0.0,-0.10447273192897688,Sigue mejorando.
60,461206,0.3250116441546343,0.03126548976245853,0.5298367336359785,0.46158769676911887,0.5163683298954214,0.8720833333333333,0.0,0.875,-0.11698656088427817,Sigue mejorando.
61,505787,0.055752212389380516,0.0054142677393525735,0.6833218814034249,0.5781137910016931,0.5963838673284755,0.998,0.0,0.8,-0.12098601986232671,Sigue mejorando.
62,440939,0.15937248592115846,0.06234726877575849,0.27964091979841255,0.180158488166543,0.422195362203215,0.7200000000000001,0.25,0.5,-0.1337145248650874,Sigue mejorando.
63,503650,0.22831858407079642,0.014755786022038352,0.2779292118140082,0.6948539951233264,0.2167771758152416,0.9983333333333333,0.0,0.3,-0.1343014195120778,Sigue mejorando.
64,674783,0.19124120717041065,0.01626626700024343,0.3514797595914909,0.5740134051129662,0.32515191416653144,0.9186666666666666,0.0,0.4,-0.13948588637497572,Sigue mejorando.
65,480394,0.09212389380530972,0.017893773592099742,0.19779274222914636,0.3000211183565322,0.30738553221828285,0.7693333333333333,0.0,0.0,-0.14588372686803763,Sigue mejorando.
66,593206,0.18325663716814158,0.031114500324093484,0.2968289912105958,0.3498262409872505,0.36907676026278763,0.988,0.0,0.0625,-0.1796031299528691,Sigue mejorando.
67,589907,0.31885636487406394,0.04119066962701385,0.5929198128730797,0.7767770913782929,0.44330624354458603,0.9923333333333333,0.0,1.0,-0.1807168489637032,Sigue mejorando.
68,455894,0.0,0.018625843596293892,0.31130788303558965,0.2934843972290541,0.4033143435700693,0.9955555555555556,0.5,0.3333333333333333,-0.19784357854211804,Sigue mejorando.
69,457699,0.10161600615621391,0.12637988398944994,0.2175070041199361,0.29764186494485545,0.3245386554823382,0.884,0.12,0.1,-0.20368341469279358,Sigue mejorando.
70,678679,0.11814159292035398,0.01141952949250772,0.6701307372807006,0.4739119913446537,0.6268400919811468,0.7966666666666666,0.0,0.8,-0.303777276352696,Sigue mejorando.
71,649156,0.12258965999068464,0.04154517341510255,0.41011893026986757,0.5499642163160462,0.38290039818848953,0.7846666666666666,0.0,0.4,-0.3224517115135238,Sigue mejorando.
72,641340,0.30256637168141587,0.019432264460289013,0.4222047477098701,0.7018657120567318,0.33262850878329253,0.9979933110367893,0.0,0.45454545454545453,-0.32615883910935534,Sigue mejorando.
73,425353,0.26938053097345127,0.06935600716818545,0.2014835405891996,0.46978077135832347,0.2431323690314316,0.9225,0.0,0.0,-0.3306332191205913,Sigue mejorando.
74,634086,0.15378117457763474,0.030553177329400296,0.3394914643466167,0.4508988747079894,0.3640936527555911,0.9946666666666667,0.0,0.0,-0.3441516770505656,Sigue mejorando.
75,655802,0.26385296119809387,0.01806711228299667,0.3632918752239533,0.3987216136326748,0.4043451336525729,0.5973333333333334,0.0,0.5,-0.3509453626569582,Sigue mejorando.
76,683252,0.39664327128471155,0.04439620659415211,0.48617370354249534,0.5368246779874107,0.4506445871004588,0.9883333333333333,0.058823529411764705,0.6,-0.38517264258765993,Sigue mejorando.
77,512738,0.327433628318584,0.02005566782323559,0.28437315077988534,0.46156275765467725,0.3145457504415583,0.9933333333333334,0.0,0.0,-0.41463762168460705,Sigue mejorando.
78,595199,0.6286135693215338,0.04087390856750676,0.0,0.6652097077401571,0.0,0.916,0.0,0.0,-0.41869718562919755,Sigue mejorando.
79,591520,0.20919584455559828,0.02071214364221404,0.31586417447875115,0.5614825202729404,0.3008338825864606,0.5726666666666667,0.0,0.4,-0.43542189886929783,Sigue mejorando.
80,547138,0.10334316617502456,0.019242256707464316,0.43630630554593924,0.3314279451368912,0.49105456491851673,0.92,0.0,0.0,-0.4613742384838361,Sigue mejorando.
81,641359,0.18699320847911088,0.037647161056287626,0.3673936808128476,0.5103648192276669,0.3634656364067164,0.9966666666666666,0.0,0.0,-0.4691978393159628,Sigue mejorando.
82,503636,0.19557522123893803,0.018339878750905553,0.318510052938484,0.9782616407160303,0.13781000705524524,0.9763333333333333,0.0,0.2,-0.47216346736626996,Sigue mejorando.
83,647174,0.1351137800252844,0.022081933013415832,0.4358489165833881,0.40110979833889426,0.46305856200768497,0.996,0.029411764705882353,0.0,-0.49062475467455,Sigue mejorando.
84,377316,0.34955752212389374,0.049157858614966896,0.29602081370913963,0.39388531059298637,0.3509484677797662,0.7333333333333334,0.041666666666666664,0.25,-0.4979033061540862,Sigue mejorando.
85,675340,0.23143699957859246,0.028454863853498845,0.30513788127500124,0.3237587125943117,0.3862411768600317,0.7653333333333333,0.0,0.0,-0.5096963008281025,Sigue mejorando.
86,587703,0.44091445427728604,0.03243985206085331,0.6706717202327249,0.7446757658172849,0.5199618170761054,0.9526666666666667,0.0625,1.0,-0.5184969427975883,Sigue mejorando.
87,531159,0.17408343868520856,0.03289957459324905,0.19684482366298556,0.14904593483890538,0.36644839654481026,0.2,0.0,0.2,-0.519322168325159,Sigue mejorando.
88,359415,0.22032237673830593,0.029259650632663173,0.40029848004481056,0.3787196730328069,0.4427020227786493,0.745,0.0,0.2,-0.5263022032272358,Sigue mejorando.
89,423205,0.19463820926600722,0.03207291991414325,0.3410362864755235,0.48120729957576824,0.3533504810034509,0.6823809523809524,0.0,0.14285714285714285,-0.5770671009967978,Sigue mejorando.
90,476553,0.18088495575221233,0.018675410836161206,0.4868836649223556,0.5573961021630277,0.4430744225228425,0.9700000000000001,0.0,0.1,-0.6169145561965992,Sigue mejorando.
91,651704,0.14535398230088492,0.04842338048575894,0.4426300812396897,0.9482639160970401,0.2517579664934722,0.8676666666666667,0.18181818181818182,0.5,-0.650580841768361,Sigue mejorando.
92,593167,0.2047063555913113,0.008487089987070923,0.43009741711036953,0.35928173226762966,0.4749088525314554,0.9116666666666666,0.23076923076923078,0.125,-0.6715840115904013,Sigue mejorando.
93,655808,0.17936655798789003,0.02184370064597953,0.41498698568527154,1.0,0.20852170774143314,0.599,0.08695652173913043,0.6,-0.7126754737997046,¡El cierre de los pedidos necesita mejorar!
94,284449,0.26194690265486725,0.005597285240401111,0.3190356751212475,0.07490008524065767,0.49630915751157084,0.2,0.0,0.2,-0.7577891057687443,¡Recuerda que cancelar puede llevar a sanciones!
95,681650,0.28807416772018535,0.04568901186890281,0.45042394431300464,0.5150202896046074,0.4298919852201403,0.9586666666666667,0.0,0.0,-0.7704327320601739,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
96,681640,0.08873692679002414,0.030059238051002257,0.4666516940961902,0.8557845206362591,0.3081659563611759,0.9666666666666667,0.0,0.0,-0.7827316692679848,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
97,655806,0.26229105211406095,0.06351596954792134,0.5646249142917219,0.5950112319116198,0.49208760245035726,0.9866666666666667,0.0,0.1,-0.8908641036490146,¡Recuerda que cancelar puede llevar a sanciones!
98,655803,0.2885587863463969,0.06390633425749909,0.46475575131172375,0.4856753483886884,0.45330781979111656,0.3983333333333333,0.0,0.4,-0.9578707067620912,¡Recuerda que cancelar puede llevar a sanciones!
99,675356,0.19444891391794045,0.02816667071061397,0.5149829371285944,0.9677623233819289,0.30352149526708444,0.9993333333333333,0.0,0.0,-1.0095490070728288,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
100,465128,0.14410029498525073,0.03553589812025774,0.4946550148301213,0.4316772527551757,0.49929581040074256,0.7473333333333334,0.15384615384615385,0.0,-1.0117770916043685,¡Tienes que mejorar la puntualidad!
101,681631,0.36253687315634214,0.0,0.5233286130952107,0.34963799497230413,0.5553907207638871,0.974,0.25,0.0,-1.066894201987744,¡El cierre de los pedidos necesita mejorar! ¡Tienes que mejorar la puntualidad!
102,681637,0.4690265486725663,0.03509221932983705,0.45333156574739925,0.4580317824239978,0.4548714089459382,0.7446666666666667,0.0,0.0,-1.1256868584530717,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
103,515998,0.05973451327433628,0.021943035802798636,0.7568316038400358,0.5984531365884791,0.648765305633081,0.955,0.0,0.0,-1.1307275951387306,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
104,473954,0.38340707964601767,1.0,0.18332424675740938,0.5508556221308075,0.19606511057664708,1.12375,0.0,0.0,-1.1899020591108813,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
105,655807,0.26342182890855453,0.026499409005986192,0.36336778749540377,0.6268413147372696,0.31398735827104324,0.24166666666666667,0.18181818181818182,0.3,-1.2342692135697726,¡El cierre de los pedidos necesita mejorar!
106,591459,0.09292035398230088,0.028691806153963467,1.0,0.21676734406714476,1.0,0.7716666666666666,0.0,0.2,-1.3667128375367426,¡Recuerda que cancelar puede llevar a sanciones!
107,525921,0.06194690265486724,0.01284935371944942,0.8621435782901741,0.7768728109718346,0.664637580983564,0.982,0.0,0.0,-1.396450226619889,¡Recuerda que cancelar puede llevar a sanciones! ¡Tienes que mejorar la puntualidad!
108,591508,0.4286001609010458,0.05206813242425397,0.6089160764799684,0.5603121537694812,0.5422597492958994,0.9783333333333334,0.19230769230769232,0.0,-1.4061306318450073,¡Tienes que mejorar la puntualidad!
109,480283,0.25847029077117567,0.025203035040225714,0.40361521810775497,0.9932986643876727,0.20182749009816442,0.7506666666666667,0.3157894736842105,0.0,-1.4475375054225372,¡Tienes que mejorar la puntualidad!
110,471437,1.0,0.026690052236245085,0.6167490057858593,0.32686656433498573,0.6412316021709349,0.9579166666666666,0.7741935483870968,0.0,-2.427814106248455,¡Tienes que mejorar la puntualidad!
111,457604,,,,,,0.998,0.0,0.0,,No hay puntuación total disponible.
112,676819,,,,,,0.9530831099195711,1.0,0.0,,No hay puntuación total disponible.
113,678593,,,,,,0.46366666666666667,1.0,0.0,,No hay puntuación total disponible.
114,685063,,,,,,0.9973333333333334,1.0,0.0,,No hay puntuación total disponible.
